,day,seq_num,exposure_id,exposure_time,time
2021090700085,20210907,85,2021090700085,0.2,2021-09-07T20:24:11.257549
2021090700084,20210907,84,2021090700084,0.2,2021-09-07T20:24:06.145355
2021090700083,20210907,83,2021090700083,1.0,2021-09-07T20:22:14.911767
2021090700082,20210907,82,2021090700082,1.0,2021-09-07T20:22:11.358264
2021090700081,20210907,81,2021090700081,1.0,2021-09-07T20:22:07.790998
2021090700080,20210907,80,2021090700080,1.0,2021-09-07T20:22:04.231992
2021090700079,20210907,79,2021090700079,1.0,2021-09-07T20:22:00.664095
2021090700078,20210907,78,2021090700078,1.0,2021-09-07T20:21:57.108252
2021090700077,20210907,77,2021090700077,1.0,2021-09-07T20:21:53.547060
2021090700076,20210907,76,2021090700076,1.0,2021-09-07T20:21:49.979811
2021090700075,20210907,75,2021090700075,1.0,2021-09-07T20:21:46.401754
2021090700074,20210907,74,2021090700074,1.0,2021-09-07T20:21:42.844467
2021090700073,20210907,73,2021090700073,2.0,2021-09-07T20:19:09.613695
2021090700072,20210907,72,2021090700072,2.0,2021-09-07T20:19:05.050851
2021090700071,20210907,71,2021090700071,2.0,2021-09-07T20:19:00.476014
2021090700070,20210907,70,2021090700070,2.0,2021-09-07T20:18:55.925101
2021090700069,20210907,69,2021090700069,2.0,2021-09-07T20:18:51.351293
2021090700068,20210907,68,2021090700068,2.0,2021-09-07T20:18:46.785614
2021090700067,20210907,67,2021090700067,2.0,2021-09-07T20:18:42.226917
2021090700066,20210907,66,2021090700066,2.0,2021-09-07T20:18:37.655847
2021090700065,20210907,65,2021090700065,2.0,2021-09-07T20:18:33.092649
2021090700064,20210907,64,2021090700064,2.0,2021-09-07T20:18:28.515013
2021081800112,20210818,112,2021081800112,4.0,2021-08-18T21:51:27.929649
2021081800111,20210818,111,2021081800111,4.0,2021-08-18T21:51:21.021374
2021081800110,20210818,110,2021081800110,3.8,2021-08-18T21:51:14.330220
2021081800109,20210818,109,2021081800109,3.8,2021-08-18T21:51:07.767881
2021081800108,20210818,108,2021081800108,3.6,2021-08-18T21:51:01.407484
2021081800107,20210818,107,2021081800107,3.6,2021-08-18T21:50:54.514951
2021081800106,20210818,106,2021081800106,3.4,2021-08-18T21:50:48.355771
2021081800105,20210818,105,2021081800105,3.4,2021-08-18T21:50:42.184936
2021081800104,20210818,104,2021081800104,3.2,2021-08-18T21:50:36.130033
2021081800103,20210818,103,2021081800103,3.2,2021-08-18T21:50:30.068157
2021081800102,20210818,102,2021081800102,3.0,2021-08-18T21:50:24.203766
2021081800101,20210818,101,2021081800101,3.0,2021-08-18T21:50:18.309299
2021081800100,20210818,100,2021081800100,2.8,2021-08-18T21:50:12.644569
2021081800099,20210818,99,2021081800099,2.8,2021-08-18T21:50:06.925079
2021081800098,20210818,98,2021081800098,2.6,2021-08-18T21:50:01.463743
2021081800097,20210818,97,2021081800097,2.6,2021-08-18T21:49:56.096135
2021081800096,20210818,96,2021081800096,2.4,2021-08-18T21:49:50.874301
2021081800095,20210818,95,2021081800095,2.4,2021-08-18T21:49:45.268202
2021081800094,20210818,94,2021081800094,2.2,2021-08-18T21:49:40.277885
2021081800093,20210818,93,2021081800093,2.2,2021-08-18T21:49:35.151263
2021081800092,20210818,92,2021081800092,2.0,2021-08-18T21:49:30.365965
2021081800091,20210818,91,2021081800091,2.0,2021-08-18T21:49:25.436905
2021081800090,20210818,90,2021081800090,1.8,2021-08-18T21:49:20.530059
2021081800089,20210818,89,2021081800089,1.8,2021-08-18T21:49:13.716416
2021081800088,20210818,88,2021081800088,1.6,2021-08-18T21:49:09.306172
2021081800087,20210818,87,2021081800087,1.6,2021-08-18T21:49:02.333726
2021081800086,20210818,86,2021081800086,1.4,2021-08-18T21:48:58.170810
2021081800085,20210818,85,2021081800085,1.4,2021-08-18T21:48:51.675621
2021081800084,20210818,84,2021081800084,1.2,2021-08-18T21:48:47.393465
2021081800083,20210818,83,2021081800083,1.2,2021-08-18T21:48:41.160516
2021081800082,20210818,82,2021081800082,1.0,2021-08-18T21:48:37.236358
2021081800081,20210818,81,2021081800081,1.0,2021-08-18T21:48:31.226728
2021081800080,20210818,80,2021081800080,0.8,2021-08-18T21:48:27.440620
2021081800079,20210818,79,2021081800079,0.8,2021-08-18T21:48:21.446033
2021081800078,20210818,78,2021081800078,0.6,2021-08-18T21:48:18.020229
2021081800077,20210818,77,2021081800077,0.6,2021-08-18T21:48:12.503451
2021081800076,20210818,76,2021081800076,0.4,2021-08-18T21:48:09.269084
2021081800075,20210818,75,2021081800075,0.4,2021-08-18T21:48:03.743493
2021081800074,20210818,74,2021081800074,0.2,2021-08-18T21:48:00.720694
2021081800073,20210818,73,2021081800073,0.2,2021-08-18T21:47:55.469224
2021081800072,20210818,72,2021081800072,2.0,2021-08-18T21:47:33.261798
2021081800071,20210818,71,2021081800071,2.0,2021-08-18T21:47:28.691860
2021081800070,20210818,70,2021081800070,2.0,2021-08-18T21:47:24.119814
2021081800069,20210818,69,2021081800069,2.0,2021-08-18T21:47:19.562724
2021081800068,20210818,68,2021081800068,2.0,2021-08-18T21:47:15.003896
2021081800067,20210818,67,2021081800067,2.0,2021-08-18T21:47:10.434745
2021081800066,20210818,66,2021081800066,2.0,2021-08-18T21:47:05.871253
2021081800065,20210818,65,2021081800065,2.0,2021-08-18T21:47:01.301591
2021081800064,20210818,64,2021081800064,2.0,2021-08-18T21:46:56.739075
2021081800063,20210818,63,2021081800063,2.0,2021-08-18T21:46:52.166683
2021081700134,20210817,134,2021081700134,4.0,2021-08-17T21:14:56.036144
2021081700133,20210817,133,2021081700133,4.0,2021-08-17T21:14:49.175742
2021081700132,20210817,132,2021081700132,3.8,2021-08-17T21:14:42.513101
2021081700131,20210817,131,2021081700131,3.8,2021-08-17T21:14:35.665158
2021081700130,20210817,130,2021081700130,3.6,2021-08-17T21:14:29.259729
2021081700129,20210817,129,2021081700129,3.6,2021-08-17T21:14:22.621203
2021081700128,20210817,128,2021081700128,3.4,2021-08-17T21:14:16.343863
2021081700127,20210817,127,2021081700127,3.4,2021-08-17T21:14:10.177089
2021081700126,20210817,126,2021081700126,3.2,2021-08-17T21:14:04.083167
2021081700125,20210817,125,2021081700125,3.2,2021-08-17T21:13:57.989107
2021081700124,20210817,124,2021081700124,3.0,2021-08-17T21:13:51.970016
2021081700123,20210817,123,2021081700123,3.0,2021-08-17T21:13:46.147996
2021081700122,20210817,122,2021081700122,2.8,2021-08-17T21:13:40.573088
2021081700121,20210817,121,2021081700121,2.8,2021-08-17T21:13:35.009938
2021081700120,20210817,120,2021081700120,2.6,2021-08-17T21:13:29.468796
2021081700119,20210817,119,2021081700119,2.6,2021-08-17T21:13:24.102526
2021081700118,20210817,118,2021081700118,2.4,2021-08-17T21:13:18.748292
2021081700117,20210817,117,2021081700117,2.4,2021-08-17T21:13:13.483102
2021081700116,20210817,116,2021081700116,2.2,2021-08-17T21:13:08.316546
2021081700115,20210817,115,2021081700115,2.2,2021-08-17T21:13:03.206055
2021081700114,20210817,114,2021081700114,2.0,2021-08-17T21:12:58.426269
2021081700113,20210817,113,2021081700113,2.0,2021-08-17T21:12:53.660592
2021081700112,20210817,112,2021081700112,1.8,2021-08-17T21:12:49.056379
2021081700111,20210817,111,2021081700111,1.8,2021-08-17T21:12:42.329897
2021081700110,20210817,110,2021081700110,1.6,2021-08-17T21:12:37.965289
2021081700109,20210817,109,2021081700109,1.6,2021-08-17T21:12:31.447826
2021081700108,20210817,108,2021081700108,1.4,2021-08-17T21:12:27.098960
2021081700107,20210817,107,2021081700107,1.4,2021-08-17T21:12:20.787060
2021081700106,20210817,106,2021081700106,1.2,2021-08-17T21:12:16.718976
2021081700105,20210817,105,2021081700105,1.2,2021-08-17T21:12:10.496422
2021081700104,20210817,104,2021081700104,1.0,2021-08-17T21:12:06.656651
2021081700103,20210817,103,2021081700103,1.0,2021-08-17T21:12:00.691171
2021081700102,20210817,102,2021081700102,0.8,2021-08-17T21:11:57.129357
2021081700101,20210817,101,2021081700101,0.8,2021-08-17T21:11:51.413997
2021081700100,20210817,100,2021081700100,0.6,2021-08-17T21:11:48.040112
2021081700099,20210817,99,2021081700099,0.6,2021-08-17T21:11:42.431093
2021081700098,20210817,98,2021081700098,0.4,2021-08-17T21:11:39.056231
2021081700097,20210817,97,2021081700097,0.4,2021-08-17T21:11:33.681711
2021081700096,20210817,96,2021081700096,0.2,2021-08-17T21:11:30.576244
2021081700095,20210817,95,2021081700095,0.2,2021-08-17T21:11:25.402007
2021081700094,20210817,94,2021081700094,2.0,2021-08-17T21:11:06.233571
2021081700093,20210817,93,2021081700093,2.0,2021-08-17T21:11:01.681008
2021081700092,20210817,92,2021081700092,2.0,2021-08-17T21:10:57.116124
2021081700091,20210817,91,2021081700091,2.0,2021-08-17T21:10:52.564538
2021081700090,20210817,90,2021081700090,2.0,2021-08-17T21:10:48.006532
2021081700089,20210817,89,2021081700089,2.0,2021-08-17T21:10:43.440378
2021081700088,20210817,88,2021081700088,2.0,2021-08-17T21:10:38.862993
2021081700087,20210817,87,2021081700087,2.0,2021-08-17T21:10:34.293971
2021081700086,20210817,86,2021081700086,2.0,2021-08-17T21:10:29.721363
2021081700085,20210817,85,2021081700085,2.0,2021-08-17T21:10:25.149921
2021080400218,20210804,218,2021080400218,4.0,2021-08-05T03:57:00.686505
2021080400217,20210804,217,2021080400217,4.0,2021-08-05T03:56:53.765684
2021080400216,20210804,216,2021080400216,3.8,2021-08-05T03:56:47.124039
2021080400215,20210804,215,2021080400215,3.8,2021-08-05T03:56:40.456870
2021080400214,20210804,214,2021080400214,3.6,2021-08-05T03:56:33.933610
2021080400213,20210804,213,2021080400213,3.6,2021-08-05T03:56:27.575805
2021080400212,20210804,212,2021080400212,3.4,2021-08-05T03:56:21.102847
2021080400211,20210804,211,2021080400211,3.4,2021-08-05T03:56:14.765848
2021080400210,20210804,210,2021080400210,3.2,2021-08-05T03:56:08.699695
2021080400209,20210804,209,2021080400209,3.2,2021-08-05T03:56:02.636514
2021080400208,20210804,208,2021080400208,3.0,2021-08-05T03:55:56.864648
2021080400207,20210804,207,2021080400207,3.0,2021-08-05T03:55:51.014669
2021080400206,20210804,206,2021080400206,2.8,2021-08-05T03:55:45.394642
2021080400205,20210804,205,2021080400205,2.8,2021-08-05T03:55:39.800130
2021080400204,20210804,204,2021080400204,2.6,2021-08-05T03:55:34.309315
2021080400203,20210804,203,2021080400203,2.6,2021-08-05T03:55:28.951427
2021080400202,20210804,202,2021080400202,2.4,2021-08-05T03:55:23.729557
2021080400201,20210804,201,2021080400201,2.4,2021-08-05T03:55:18.567382
2021080400200,20210804,200,2021080400200,2.2,2021-08-05T03:55:13.357385
2021080400199,20210804,199,2021080400199,2.2,2021-08-05T03:55:08.299641
2021080400198,20210804,198,2021080400198,2.0,2021-08-05T03:55:03.532374
2021080400197,20210804,197,2021080400197,2.0,2021-08-05T03:54:58.780961
2021080400196,20210804,196,2021080400196,1.8,2021-08-05T03:54:53.851020
2021080400195,20210804,195,2021080400195,1.8,2021-08-05T03:54:47.066391
2021080400194,20210804,194,2021080400194,1.6,2021-08-05T03:54:42.483286
2021080400193,20210804,193,2021080400193,1.6,2021-08-05T03:54:35.976329
2021080400192,20210804,192,2021080400192,1.4,2021-08-05T03:54:31.616931
2021080400191,20210804,191,2021080400191,1.4,2021-08-05T03:54:25.309541
2021080400190,20210804,190,2021080400190,1.2,2021-08-05T03:54:21.242382
2021080400189,20210804,189,2021080400189,1.2,2021-08-05T03:54:14.952150
2021080400188,20210804,188,2021080400188,1.0,2021-08-05T03:54:10.948919
2021080400187,20210804,187,2021080400187,1.0,2021-08-05T03:54:05.022198
2021080400186,20210804,186,2021080400186,0.8,2021-08-05T03:54:01.422014
2021080400185,20210804,185,2021080400185,0.8,2021-08-05T03:53:55.719943
2021080400184,20210804,184,2021080400184,0.6,2021-08-05T03:53:52.319074
2021080400183,20210804,183,2021080400183,0.6,2021-08-05T03:53:46.626671
2021080400182,20210804,182,2021080400182,0.4,2021-08-05T03:53:43.363023
2021080400181,20210804,181,2021080400181,0.4,2021-08-05T03:53:37.956673
2021080400180,20210804,180,2021080400180,0.2,2021-08-05T03:53:34.989653
2021080400179,20210804,179,2021080400179,0.2,2021-08-05T03:53:29.871819
2021080400178,20210804,178,2021080400178,2.0,2021-08-05T03:47:59.972513
2021080400177,20210804,177,2021080400177,2.0,2021-08-05T03:47:55.393408
2021080400176,20210804,176,2021080400176,2.0,2021-08-05T03:47:50.820360
2021080400175,20210804,175,2021080400175,2.0,2021-08-05T03:47:46.263209
2021080400174,20210804,174,2021080400174,2.0,2021-08-05T03:47:41.683379
2021080400173,20210804,173,2021080400173,2.0,2021-08-05T03:47:37.122625
2021080400172,20210804,172,2021080400172,2.0,2021-08-05T03:47:32.562761
2021080400171,20210804,171,2021080400171,2.0,2021-08-05T03:47:27.997290
2021080400170,20210804,170,2021080400170,2.0,2021-08-05T03:47:23.385137
2021080400169,20210804,169,2021080400169,2.0,2021-08-05T03:47:18.814128
2021070800092,20210708,92,2021070800092,2.0,2021-07-08T21:55:13.514019
2021070800091,20210708,91,2021070800091,2.0,2021-07-08T21:55:08.950380
2021070800090,20210708,90,2021070800090,2.0,2021-07-08T21:55:04.384027
2021070800089,20210708,89,2021070800089,2.0,2021-07-08T21:54:59.815627
2021070800088,20210708,88,2021070800088,2.0,2021-07-08T21:54:55.252757
2021070800087,20210708,87,2021070800087,2.0,2021-07-08T21:54:50.679743
2021070800086,20210708,86,2021070800086,2.0,2021-07-08T21:54:46.124433
2021070800085,20210708,85,2021070800085,2.0,2021-07-08T21:54:41.558616
2021070800084,20210708,84,2021070800084,2.0,2021-07-08T21:54:37.002252
2021070800083,20210708,83,2021070800083,2.0,2021-07-08T21:54:32.436824
2021070800082,20210708,82,2021070800082,2.0,2021-07-08T21:54:09.625504
2021070800081,20210708,81,2021070800081,2.0,2021-07-08T21:54:05.056879
2021070800080,20210708,80,2021070800080,2.0,2021-07-08T21:54:00.489369
2021070800079,20210708,79,2021070800079,2.0,2021-07-08T21:53:55.916719
2021070800078,20210708,78,2021070800078,2.0,2021-07-08T21:53:51.358842
2021070800077,20210708,77,2021070800077,2.0,2021-07-08T21:53:46.795765
2021070800076,20210708,76,2021070800076,2.0,2021-07-08T21:53:42.234959
2021070800075,20210708,75,2021070800075,2.0,2021-07-08T21:53:37.674387
2021070800074,20210708,74,2021070800074,2.0,2021-07-08T21:53:33.105849
2021070800073,20210708,73,2021070800073,2.0,2021-07-08T21:53:28.539842
2021070800072,20210708,72,2021070800072,2.0,2021-07-08T21:53:04.548117
2021070800071,20210708,71,2021070800071,2.0,2021-07-08T21:52:59.973297
2021070800070,20210708,70,2021070800070,2.0,2021-07-08T21:52:55.405891
2021070800069,20210708,69,2021070800069,2.0,2021-07-08T21:52:50.835029
2021070800068,20210708,68,2021070800068,2.0,2021-07-08T21:52:46.278120
2021070800067,20210708,67,2021070800067,2.0,2021-07-08T21:52:41.718144
2021070800066,20210708,66,2021070800066,2.0,2021-07-08T21:52:37.155299
2021070800065,20210708,65,2021070800065,2.0,2021-07-08T21:52:32.588230
2021070800064,20210708,64,2021070800064,2.0,2021-07-08T21:52:28.024643
2021070800063,20210708,63,2021070800063,2.0,2021-07-08T21:52:23.455836
2021070800062,20210708,62,2021070800062,2.0,2021-07-08T21:47:10.903914
2021070700072,20210707,72,2021070700072,2.0,2021-07-07T22:39:23.507539
2021070700071,20210707,71,2021070700071,2.0,2021-07-07T22:39:18.948134
2021070700070,20210707,70,2021070700070,2.0,2021-07-07T22:39:14.391492
2021070700069,20210707,69,2021070700069,2.0,2021-07-07T22:39:09.827499
2021070700068,20210707,68,2021070700068,2.0,2021-07-07T22:39:05.262227
2021070700067,20210707,67,2021070700067,2.0,2021-07-07T22:39:00.698535
2021070700066,20210707,66,2021070700066,2.0,2021-07-07T22:38:56.134101
2021070700065,20210707,65,2021070700065,2.0,2021-07-07T22:38:51.565546
2021070700064,20210707,64,2021070700064,2.0,2021-07-07T22:38:47.003228
2021070700063,20210707,63,2021070700063,2.0,2021-07-07T22:38:42.446855
2021070700062,20210707,62,2021070700062,2.0,2021-07-07T22:38:26.895952
2021060900121,20210609,121,2021060900121,4.0,2021-06-09T21:52:56.203138
2021060900120,20210609,120,2021060900120,4.0,2021-06-09T21:52:49.553630
2021060900119,20210609,119,2021060900119,3.8,2021-06-09T21:52:43.087170
2021060900118,20210609,118,2021060900118,3.8,2021-06-09T21:52:36.622618
2021060900117,20210609,117,2021060900117,3.6,2021-06-09T21:52:30.367949
2021060900116,20210609,116,2021060900116,3.6,2021-06-09T21:52:24.109884
2021060900115,20210609,115,2021060900115,3.4,2021-06-09T21:52:18.029614
2021060900114,20210609,114,2021060900114,3.4,2021-06-09T21:52:11.963142
2021060900113,20210609,113,2021060900113,3.2,2021-06-09T21:52:06.058635
2021060900112,20210609,112,2021060900112,3.2,2021-06-09T21:52:00.167624
2021060900111,20210609,111,2021060900111,3.0,2021-06-09T21:51:54.500976
2021060900110,20210609,110,2021060900110,3.0,2021-06-09T21:51:48.845629
2021060900109,20210609,109,2021060900109,2.8,2021-06-09T21:51:43.389426
2021060900108,20210609,108,2021060900108,2.8,2021-06-09T21:51:37.928108
2021060900107,20210609,107,2021060900107,2.6,2021-06-09T21:51:32.671023
2021060900106,20210609,106,2021060900106,2.6,2021-06-09T21:51:27.412589
2021060900105,20210609,105,2021060900105,2.4,2021-06-09T21:51:22.352832
2021060900104,20210609,104,2021060900104,2.4,2021-06-09T21:51:17.301413
2021060900103,20210609,103,2021060900103,2.2,2021-06-09T21:51:12.437136
2021060900102,20210609,102,2021060900102,2.2,2021-06-09T21:51:07.582087
2021060900101,20210609,101,2021060900101,2.0,2021-06-09T21:51:02.902386
2021060900100,20210609,100,2021060900100,2.0,2021-06-09T21:50:58.192402
2021060900099,20210609,99,2021060900099,1.8,2021-06-09T21:50:53.727847
2021060900098,20210609,98,2021060900098,1.8,2021-06-09T21:50:47.123405
2021060900097,20210609,97,2021060900097,1.6,2021-06-09T21:50:42.849862
2021060900096,20210609,96,2021060900096,1.6,2021-06-09T21:50:36.402409
2021060900095,20210609,95,2021060900095,1.4,2021-06-09T21:50:32.303040
2021060900094,20210609,94,2021060900094,1.4,2021-06-09T21:50:25.989472
2021060900093,20210609,93,2021060900093,1.2,2021-06-09T21:50:22.107606
2021060900092,20210609,92,2021060900092,1.2,2021-06-09T21:50:16.096957
2021060900091,20210609,91,2021060900091,1.0,2021-06-09T21:50:12.433044
2021060900090,20210609,90,2021060900090,1.0,2021-06-09T21:50:06.624441
2021060900089,20210609,89,2021060900089,0.8,2021-06-09T21:50:03.168191
2021060900088,20210609,88,2021060900088,0.8,2021-06-09T21:49:57.532310
2021060900087,20210609,87,2021060900087,0.6,2021-06-09T21:49:54.233506
2021060900086,20210609,86,2021060900086,0.6,2021-06-09T21:49:48.811043
2021060900085,20210609,85,2021060900085,0.4,2021-06-09T21:49:45.712428
2021060900084,20210609,84,2021060900084,0.4,2021-06-09T21:49:40.465174
2021060900083,20210609,83,2021060900083,0.2,2021-06-09T21:49:37.491683
2021060900082,20210609,82,2021060900082,0.2,2021-06-09T21:49:32.351289
2021060900081,20210609,81,2021060900081,2.0,2021-06-09T21:48:42.741136
2021060900080,20210609,80,2021060900080,2.0,2021-06-09T21:48:38.186516
2021060900079,20210609,79,2021060900079,2.0,2021-06-09T21:48:33.623844
2021060900078,20210609,78,2021060900078,2.0,2021-06-09T21:48:29.068335
2021060900077,20210609,77,2021060900077,2.0,2021-06-09T21:48:24.499814
2021060900076,20210609,76,2021060900076,2.0,2021-06-09T21:48:19.946336
2021060900075,20210609,75,2021060900075,2.0,2021-06-09T21:48:15.359144
2021060900074,20210609,74,2021060900074,2.0,2021-06-09T21:48:10.790623
2021060900073,20210609,73,2021060900073,2.0,2021-06-09T21:48:06.234604
