,day,seq_num,exposure_id,exposure_time,time,Flux
2022050300088,20220503,88,2022050300088,3.0,2022-05-03T19:37:08.251992,43028.26953125
2022050300087,20220503,87,2022050300087,3.0,2022-05-03T19:37:02.700986,43027.80078125
2022050300086,20220503,86,2022050300086,3.0,2022-05-03T19:36:57.147003,43033.31640625
2022050300085,20220503,85,2022050300085,3.0,2022-05-03T19:36:51.593020,43034.79296875
2022050300084,20220503,84,2022050300084,3.0,2022-05-03T19:36:46.041008,43034.328125
2022050300083,20220503,83,2022050300083,3.0,2022-05-03T19:36:40.480990,43033.51953125
2022050300082,20220503,82,2022050300082,3.0,2022-05-03T19:36:25.665017,43041.015625
2022050300081,20220503,81,2022050300081,3.0,2022-05-03T19:36:20.113006,43041.76171875
2022050300080,20220503,80,2022050300080,3.0,2022-05-03T19:36:14.557011,43043.26953125
2022050300079,20220503,79,2022050300079,3.0,2022-05-03T19:36:08.995987,43045.99609375
2022050300078,20220503,78,2022050300078,3.0,2022-05-03T19:36:03.445987,43046.73828125
2022050300077,20220503,77,2022050300077,3.0,2022-05-03T19:35:57.883997,43051.61328125
2022050300076,20220503,76,2022050300076,3.0,2022-05-03T19:35:52.343009,43051.4609375
2022050300075,20220503,75,2022050300075,3.0,2022-05-03T19:35:46.783997,43053.890625
2022050300074,20220503,74,2022050300074,3.0,2022-05-03T19:35:41.240998,43054.00390625
2022050300073,20220503,73,2022050300073,3.0,2022-05-03T19:35:35.682991,43056.5234375
2022050200027,20220502,27,2022050200027,3.0,2022-05-03T00:25:07.374001,43357.375
2022050200026,20220502,26,2022050200026,3.0,2022-05-03T00:25:01.813017,43357.69921875
2022040700087,20220407,87,2022040700087,6.0,2022-04-07T21:13:06.348147,7.989670753479004
2022040700086,20220407,86,2022040700086,6.0,2022-04-07T21:12:57.787168,7.969228744506836
2022040700085,20220407,85,2022040700085,5.7,2022-04-07T21:12:49.531847,7.569930076599121
2022040700084,20220407,84,2022040700084,5.7,2022-04-07T21:12:41.266728,7.569835186004639
2022040700083,20220407,83,2022040700083,5.4,2022-04-07T21:12:33.314714,7.187575340270996
2022040700082,20220407,82,2022040700082,5.4,2022-04-07T21:12:25.346284,7.189034938812256
2022040700081,20220407,81,2022040700081,5.1,2022-04-07T21:12:17.691581,6.7880353927612305
2022040700080,20220407,80,2022040700080,5.1,2022-04-07T21:12:10.027408,6.783632755279541
2022040700079,20220407,79,2022040700079,4.8,2022-04-07T21:12:02.671649,6.396099090576172
2022040700078,20220407,78,2022040700078,4.8,2022-04-07T21:11:55.317091,6.386061668395996
2022040700077,20220407,77,2022040700077,4.5,2022-04-07T21:11:48.255179,6.011918067932129
2022040700076,20220407,76,2022040700076,4.5,2022-04-07T21:11:41.184254,5.981674671173096
2022040700075,20220407,75,2022040700075,4.2,2022-04-07T21:11:34.421830,5.60528564453125
2022040700074,20220407,74,2022040700074,4.2,2022-04-07T21:11:27.654386,5.5992889404296875
2022040700073,20220407,73,2022040700073,3.9,2022-04-07T21:11:21.188236,5.2030134201049805
2022040700072,20220407,72,2022040700072,3.9,2022-04-07T21:11:14.724099,5.218047618865967
2022040700071,20220407,71,2022040700071,3.6,2022-04-07T21:11:08.555830,4.782403945922852
2022040700070,20220407,70,2022040700070,3.6,2022-04-07T21:11:02.390257,4.786017417907715
2022040700069,20220407,69,2022040700069,3.3,2022-04-07T21:10:56.533192,4.410894870758057
2022040700068,20220407,68,2022040700068,3.3,2022-04-07T21:10:50.658476,4.395478248596191
2022040700067,20220407,67,2022040700067,3.0,2022-04-07T21:10:45.107475,4.008955001831055
2022040700066,20220407,66,2022040700066,3.0,2022-04-07T21:10:39.552542,4.013731002807617
2022040700065,20220407,65,2022040700065,2.7,2022-04-07T21:10:34.275196,3.609243869781494
2022040700064,20220407,64,2022040700064,2.7,2022-04-07T21:10:29.013376,3.6148691177368164
2022040700063,20220407,63,2022040700063,2.4,2022-04-07T21:10:24.048754,3.246352195739746
2022040700062,20220407,62,2022040700062,2.4,2022-04-07T21:10:19.077073,3.219501495361328
2022040700061,20220407,61,2022040700061,2.1,2022-04-07T21:10:14.421660,2.804408550262451
2022040700060,20220407,60,2022040700060,2.1,2022-04-07T21:10:09.765598,2.821152687072754
2022040700059,20220407,59,2022040700059,1.8,2022-04-07T21:10:05.377887,2.4259800910949707
2022040700058,20220407,58,2022040700058,1.8,2022-04-07T21:10:01.014583,2.4415154457092285
2022040700057,20220407,57,2022040700057,1.5,2022-04-07T21:09:56.964591,2.0011239051818848
2022040700056,20220407,56,2022040700056,1.5,2022-04-07T21:09:52.907714,2.024510383605957
2022040700055,20220407,55,2022040700055,1.2,2022-04-07T21:09:49.148873,1.623809814453125
2022040700054,20220407,54,2022040700054,1.2,2022-04-07T21:09:45.380088,1.609210729598999
2022040700053,20220407,53,2022040700053,0.9,2022-04-07T21:09:41.924831,1.2103737592697144
2022040700052,20220407,52,2022040700052,0.9,2022-04-07T21:09:38.469211,1.1829863786697388
2022040700051,20220407,51,2022040700051,0.6,2022-04-07T21:09:35.310756,0.7924418449401855
2022040700050,20220407,50,2022040700050,0.6,2022-04-07T21:09:32.149915,0.8062359094619751
2022040700049,20220407,49,2022040700049,0.3,2022-04-07T21:09:29.287950,0.3949076533317566
2022040700048,20220407,48,2022040700048,0.3,2022-04-07T21:09:26.419012,0.43541401624679565
2022040700047,20220407,47,2022040700047,3.0,2022-04-07T21:09:20.856908,4.023246765136719
2022040700046,20220407,46,2022040700046,3.0,2022-04-07T21:09:15.287513,4.016131401062012
2022040700045,20220407,45,2022040700045,3.0,2022-04-07T21:09:09.735431,4.028134346008301
2022040700044,20220407,44,2022040700044,3.0,2022-04-07T21:09:04.164834,4.014215469360352
2022040700043,20220407,43,2022040700043,3.0,2022-04-07T21:08:58.601590,4.013566970825195
2022040700042,20220407,42,2022040700042,3.0,2022-04-07T21:08:53.045785,3.9934051036834717
2022040700041,20220407,41,2022040700041,3.0,2022-04-07T21:08:47.475750,4.007112503051758
2022040700040,20220407,40,2022040700040,3.0,2022-04-07T21:08:41.918951,4.030596733093262
2022040700039,20220407,39,2022040700039,3.0,2022-04-07T21:08:36.364977,4.023725509643555
2022040700038,20220407,38,2022040700038,3.0,2022-04-07T21:08:30.791547,4.03146505355835
2022040700037,20220407,37,2022040700037,3.0,2022-04-07T21:08:25.235785,4.019705772399902
2022040700036,20220407,36,2022040700036,3.0,2022-04-07T21:08:19.675772,4.004004001617432
2022040700035,20220407,35,2022040700035,3.0,2022-04-07T21:08:14.118153,4.007791519165039
2022040700034,20220407,34,2022040700034,3.0,2022-04-07T21:08:08.552817,4.006385326385498
2022040700033,20220407,33,2022040700033,3.0,2022-04-07T21:08:02.975343,3.969452142715454
2022040600245,20220406,245,2022040600245,6.0,2022-04-06T22:40:27.985095,124539.609375
2022040600244,20220406,244,2022040600244,6.0,2022-04-06T22:40:19.421333,150220.84375
2022040600243,20220406,243,2022040600243,5.7,2022-04-06T22:40:11.159809,124710.21875
2022040600242,20220406,242,2022040600242,5.7,2022-04-06T22:40:02.899537,150022.140625
2022040600241,20220406,241,2022040600241,5.4,2022-04-06T22:39:54.936905,124949.3984375
2022040600240,20220406,240,2022040600240,5.4,2022-04-06T22:39:46.978989,125345.1796875
2022040600239,20220406,239,2022040600239,5.1,2022-04-06T22:39:39.279082,125044.34375
2022040600238,20220406,238,2022040600238,5.1,2022-04-06T22:39:31.625268,124831.5703125
2022040600237,20220406,237,2022040600237,4.8,2022-04-06T22:39:24.254053,124985.9375
2022040600236,20220406,236,2022040600236,4.8,2022-04-06T22:39:16.897101,125031.96875
2022040600235,20220406,235,2022040600235,4.5,2022-04-06T22:39:09.827309,124538.4921875
2022040600234,20220406,234,2022040600234,4.5,2022-04-06T22:39:02.773838,124885.6328125
2022040600233,20220406,233,2022040600233,4.2,2022-04-06T22:38:56.018463,124675.65625
2022040600232,20220406,232,2022040600232,4.2,2022-04-06T22:38:49.265396,124552.125
2022040600231,20220406,231,2022040600231,3.9,2022-04-06T22:38:42.799747,124712.9609375
2022040600230,20220406,230,2022040600230,3.9,2022-04-06T22:38:36.334401,124696.421875
2022040600229,20220406,229,2022040600229,3.6,2022-04-06T22:38:30.173329,125017.7265625
2022040600228,20220406,228,2022040600228,3.6,2022-04-06T22:38:24.009899,124852.078125
2022040600227,20220406,227,2022040600227,3.3,2022-04-06T22:38:18.141325,125185.71875
2022040600226,20220406,226,2022040600226,3.3,2022-04-06T22:38:12.289989,126492.3984375
2022040600225,20220406,225,2022040600225,3.0,2022-04-06T22:38:06.721233,117064.265625
2022040600224,20220406,224,2022040600224,3.0,2022-04-06T22:38:01.159112,118559.484375
2022040600223,20220406,223,2022040600223,2.7,2022-04-06T22:37:55.889654,107915.890625
2022040600222,20220406,222,2022040600222,2.7,2022-04-06T22:37:50.631427,109184.6640625
2022040600221,20220406,221,2022040600221,2.4,2022-04-06T22:37:45.666961,98045.1015625
2022040600220,20220406,220,2022040600220,2.4,2022-04-06T22:37:40.714928,99130.5703125
2022040600219,20220406,219,2022040600219,2.1,2022-04-06T22:37:36.054546,87555.1875
2022040600218,20220406,218,2022040600218,2.1,2022-04-06T22:37:31.383659,88459.15625
2022040600217,20220406,217,2022040600217,1.8,2022-04-06T22:37:27.024779,76494.5546875
2022040600216,20220406,216,2022040600216,1.8,2022-04-06T22:37:22.662823,77212.125
2022040600215,20220406,215,2022040600215,1.5,2022-04-06T22:37:18.594229,64950.6875
2022040600214,20220406,214,2022040600214,1.5,2022-04-06T22:37:14.531071,65515.4453125
2022040600213,20220406,213,2022040600213,1.2,2022-04-06T22:37:10.771668,52872.48828125
2022040600212,20220406,212,2022040600212,1.2,2022-04-06T22:37:07.020440,53293.8828125
2022040600211,20220406,211,2022040600211,0.9,2022-04-06T22:37:03.552810,40271.1875
2022040600210,20220406,210,2022040600210,0.9,2022-04-06T22:37:00.086235,40567.02734375
2022040600209,20220406,209,2022040600209,0.6,2022-04-06T22:36:56.917212,27209.490234375
2022040600208,20220406,208,2022040600208,0.6,2022-04-06T22:36:53.762541,27382.90625
2022040600207,20220406,207,2022040600207,0.3,2022-04-06T22:36:50.895167,13759.7890625
2022040600206,20220406,206,2022040600206,0.3,2022-04-06T22:36:48.048832,13837.72265625
2022040600205,20220406,205,2022040600205,3.0,2022-04-06T22:36:42.486079,124725.234375
2022040600204,20220406,204,2022040600204,3.0,2022-04-06T22:36:36.932478,124708.015625
2022040600203,20220406,203,2022040600203,3.0,2022-04-06T22:36:31.364905,124705.2265625
2022040600202,20220406,202,2022040600202,3.0,2022-04-06T22:36:25.810111,124668.640625
2022040600201,20220406,201,2022040600201,3.0,2022-04-06T22:36:20.242659,124624.2109375
2022040600200,20220406,200,2022040600200,3.0,2022-04-06T22:36:14.679398,124510.671875
2022040600199,20220406,199,2022040600199,3.0,2022-04-06T22:36:09.122832,124489.609375
2022040600198,20220406,198,2022040600198,3.0,2022-04-06T22:36:03.569982,124697.3203125
2022040600197,20220406,197,2022040600197,3.0,2022-04-06T22:35:58.002063,124895.546875
2022040600196,20220406,196,2022040600196,3.0,2022-04-06T22:35:52.447528,124995.6328125
2022040600195,20220406,195,2022040600195,3.0,2022-04-06T22:35:46.885364,125049.0546875
2022040600194,20220406,194,2022040600194,3.0,2022-04-06T22:35:41.332143,125015.75
2022040600193,20220406,193,2022040600193,3.0,2022-04-06T22:35:35.769616,124992.3203125
2022040600192,20220406,192,2022040600192,3.0,2022-04-06T22:35:30.211546,124813.109375
2022040600191,20220406,191,2022040600191,3.0,2022-04-06T22:35:24.632232,124490.1328125
2022040600145,20220406,145,2022040600145,6.0,2022-04-06T20:14:26.583426,5764.8173828125
2022040600144,20220406,144,2022040600144,6.0,2022-04-06T20:14:17.829041,5764.44287109375
2022040600143,20220406,143,2022040600143,5.7,2022-04-06T20:14:09.242696,5476.0771484375
2022040600142,20220406,142,2022040600142,5.7,2022-04-06T20:14:00.608994,5475.69140625
2022040600141,20220406,141,2022040600141,5.4,2022-04-06T20:13:52.359661,5186.16259765625
2022040600140,20220406,140,2022040600140,5.4,2022-04-06T20:13:44.121533,5186.4736328125
2022040600139,20220406,139,2022040600139,5.1,2022-04-06T20:13:36.185226,4898.29443359375
2022040600138,20220406,138,2022040600138,5.1,2022-04-06T20:13:28.122957,4898.9873046875
2022040600137,20220406,137,2022040600137,4.8,2022-04-06T20:13:20.576150,4609.91552734375
2022040600136,20220406,136,2022040600136,4.8,2022-04-06T20:13:12.856976,4609.83251953125
2022040600135,20220406,135,2022040600135,4.5,2022-04-06T20:13:05.506772,4321.5390625
2022040600134,20220406,134,2022040600134,4.5,2022-04-06T20:12:58.258909,4321.11962890625
2022040600133,20220406,133,2022040600133,4.2,2022-04-06T20:12:51.311701,4031.625
2022040600132,20220406,132,2022040600132,4.2,2022-04-06T20:12:44.368926,4032.3564453125
2022040600131,20220406,131,2022040600131,3.9,2022-04-06T20:12:37.711702,3743.84326171875
2022040600130,20220406,130,2022040600130,3.9,2022-04-06T20:12:30.988512,3743.740966796875
2022040600129,20220406,129,2022040600129,3.6,2022-04-06T20:12:24.345225,3454.161376953125
2022040600128,20220406,128,2022040600128,3.6,2022-04-06T20:12:17.894704,3454.069580078125
2022040600127,20220406,127,2022040600127,3.3,2022-04-06T20:12:11.576661,3166.25390625
2022040600126,20220406,126,2022040600126,3.3,2022-04-06T20:12:05.373003,3166.26611328125
2022040600125,20220406,125,2022040600125,3.0,2022-04-06T20:11:59.537987,2877.68017578125
2022040600124,20220406,124,2022040600124,3.0,2022-04-06T20:11:53.689459,2877.70068359375
2022040600123,20220406,123,2022040600123,2.7,2022-04-06T20:11:48.185148,2587.89306640625
2022040600122,20220406,122,2022040600122,2.7,2022-04-06T20:11:42.699630,2588.058837890625
2022040600121,20220406,121,2022040600121,2.4,2022-04-06T20:11:37.455271,2300.81396484375
2022040600120,20220406,120,2022040600120,2.4,2022-04-06T20:11:32.167901,2300.651611328125
2022040600119,20220406,119,2022040600119,2.1,2022-04-06T20:11:27.323454,2012.2587890625
2022040600118,20220406,118,2022040600118,2.1,2022-04-06T20:11:22.475999,2012.253173828125
2022040600117,20220406,117,2022040600117,1.8,2022-04-06T20:11:17.836872,1722.9312744140625
2022040600116,20220406,116,2022040600116,1.8,2022-04-06T20:11:11.096168,1723.2034912109375
2022040600115,20220406,115,2022040600115,1.5,2022-04-06T20:11:06.702936,1435.787353515625
2022040600114,20220406,114,2022040600114,1.5,2022-04-06T20:11:00.283736,1435.9232177734375
2022040600113,20220406,113,2022040600113,1.2,2022-04-06T20:10:56.249166,1147.7620849609375
2022040600112,20220406,112,2022040600112,1.2,2022-04-06T20:10:50.145015,1147.8076171875
2022040600111,20220406,111,2022040600111,0.9,2022-04-06T20:10:46.389864,859.1474609375
2022040600110,20220406,110,2022040600110,0.9,2022-04-06T20:10:40.406327,859.0938720703125
2022040600109,20220406,109,2022040600109,0.6,2022-04-06T20:10:36.952202,572.387939453125
2022040600108,20220406,108,2022040600108,0.6,2022-04-06T20:10:31.243961,572.4312744140625
2022040600107,20220406,107,2022040600107,0.3,2022-04-06T20:10:28.192002,285.52325439453125
2022040600106,20220406,106,2022040600106,0.3,2022-04-06T20:10:22.927555,285.55047607421875
2022040600105,20220406,105,2022040600105,3.0,2022-04-06T20:09:36.202046,44141.421875
2022040600104,20220406,104,2022040600104,3.0,2022-04-06T20:09:30.649110,44144.64453125
2022040600103,20220406,103,2022040600103,3.0,2022-04-06T20:09:25.095171,44138.453125
2022040600102,20220406,102,2022040600102,3.0,2022-04-06T20:09:19.545137,44141.25
2022040600101,20220406,101,2022040600101,3.0,2022-04-06T20:09:14.001679,44138.6640625
2022040600100,20220406,100,2022040600100,3.0,2022-04-06T20:09:08.444638,44140.87890625
2022040600099,20220406,99,2022040600099,3.0,2022-04-06T20:09:02.897300,44140.87109375
2022040600098,20220406,98,2022040600098,3.0,2022-04-06T20:08:57.347137,44137.7890625
2022040600097,20220406,97,2022040600097,3.0,2022-04-06T20:08:51.793872,44140.83203125
2022040600096,20220406,96,2022040600096,3.0,2022-04-06T20:08:46.245359,44140.0
2022040600095,20220406,95,2022040600095,3.0,2022-04-06T20:08:40.694185,44140.01171875
2022040600094,20220406,94,2022040600094,3.0,2022-04-06T20:08:35.135745,44142.4609375
2022040600093,20220406,93,2022040600093,3.0,2022-04-06T20:08:29.580389,44140.5
2022040600092,20220406,92,2022040600092,3.0,2022-04-06T20:08:24.032904,44140.13671875
2022040600091,20220406,91,2022040600091,3.0,2022-04-06T20:08:18.487044,44138.46484375
2022040600090,20220406,90,2022040600090,3.0,2022-04-06T20:08:12.940172,44139.8515625
2022040600089,20220406,89,2022040600089,3.0,2022-04-06T20:08:07.378509,44139.93359375
2022040600088,20220406,88,2022040600088,3.0,2022-04-06T20:08:01.816137,44140.8671875
2022040600087,20220406,87,2022040600087,3.0,2022-04-06T20:07:56.269033,44142.80859375
2022040600086,20220406,86,2022040600086,3.0,2022-04-06T20:07:50.709435,44136.6953125
2022040500203,20220405,203,2022040500203,3.0,2022-04-05T21:13:35.729936,45855.40625
2022040500202,20220405,202,2022040500202,3.0,2022-04-05T21:13:30.174208,45855.578125
2022040500201,20220405,201,2022040500201,3.0,2022-04-05T21:13:24.615492,45859.07421875
2022040500200,20220405,200,2022040500200,3.0,2022-04-05T21:13:19.070893,45858.91796875
2022040500199,20220405,199,2022040500199,3.0,2022-04-05T21:13:13.517480,45860.3984375
2022040500198,20220405,198,2022040500198,3.0,2022-04-05T21:13:07.974013,45863.88671875
2022040500197,20220405,197,2022040500197,3.0,2022-04-05T21:13:02.416653,45865.7734375
2022040500196,20220405,196,2022040500196,3.0,2022-04-05T21:12:56.874145,45869.59375
2022040500195,20220405,195,2022040500195,3.0,2022-04-05T21:12:51.314763,45871.37109375
2022040500194,20220405,194,2022040500194,3.0,2022-04-05T21:12:45.762353,45873.0390625
2022040500193,20220405,193,2022040500193,3.0,2022-04-05T21:12:11.926377,45889.8046875
2022040500192,20220405,192,2022040500192,3.0,2022-04-05T21:07:19.938752,43759.1015625
2022040500191,20220405,191,2022040500191,3.0,2022-04-05T21:07:14.375170,43764.24609375
2022040500190,20220405,190,2022040500190,3.0,2022-04-05T21:07:08.824290,43768.484375
2022040500189,20220405,189,2022040500189,3.0,2022-04-05T21:07:03.269254,43773.4453125
2022040500188,20220405,188,2022040500188,3.0,2022-04-05T21:06:57.727523,43778.359375
2022040500187,20220405,187,2022040500187,3.0,2022-04-05T21:06:52.173291,43781.04296875
2022040500186,20220405,186,2022040500186,3.0,2022-04-05T21:06:46.622463,43783.3515625
2022040500185,20220405,185,2022040500185,3.0,2022-04-05T21:06:41.073042,43789.52734375
